url,nivel,status_code,tipo_conteudo,status_code_http,tipo_conteudo_http,title,description,canonical,h1,h2,h3,h4,h5,h6,problemas,headings_vazios_count,headings_ocultos_count,headings_problematicos,tem_headings_vazios,tem_headings_ocultos,tem_css_global,h1_texts,h2_texts,h1_ausente,h2_ausente,crawler_method,crawler_version,analise_timestamp
https://gndisul.com.br/centros-clinicos/parana,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Conheça nossos Centros Clínicos | Hapvida Clinipam,"Saiba mais sobre os nossos Centros Clínicos! Confira endereço, telefone para contato, especialidades da unidade GNDI SUL e mais informações em um clique!",,1,2,15,2,4,3,OK,0,0,[],False,False,True,['Centros Clínicos'],"['Hospitais', 'Centros - Paraná']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/centros-clinicos/santa-catarina,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Centros Clínicos Santa Catarina | Hapvida Clinipam,"Saiba mais sobre o Centro Clínico - Unidade Santa Catarina! Confira endereço, telefone para contato, especialidades da unidade GNDI SUL e mais informações!",,1,2,15,2,4,3,OK,0,0,[],False,False,True,['Centros Clínicos'],"['Hospitais', 'Centros - Santa Catarina']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/laboratorios,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Saiba Mais sobre os nossos Laboratórios | Hapvida Clinipam,"Saiba mais sobre os nossos Laboratórios! Confira endereço, telefone para contato, especialidades da unidade GNDI SUL e mais informações em um clique!",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Laboratórios'],['Laboratórios Clinipam'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/servicos-online,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Serviços Online para sua Comodidade | Clinipam GNDI SUL | Hapvida Clinipam,"Tenha acesso a diversos serviços online da Clinipam. Aqui, você pode agendar consultas, solicitar autorizações, verificar resultados, entre outras facilidades.",,1,0,15,2,4,3,H2 ausente,0,0,[],False,False,True,['Serviços Online'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/telemedicina,1,200.0,text/html; charset=utf-8,404.0,text/html; charset=utf-8,Telemedicina: Praticidade e Segurança | Hapvida Clinipam,"Com a Telemedicina da Clinipam, você realiza suas consultas de maneira simples, prática e segura, seja de onde estiver. Saiba mais em nosso site!",,1,5,23,12,4,3,OK,0,0,[],False,False,True,['Teleconsulta'],"['Agora, ficou mais fácil cuidar da sua saúde.', 'Especialidades e Atendimentos', 'Mais benefícios com a Teleconsulta!', 'Estamos disponíveis para te atender em qualquer lugar, como você quiser.', 'FAQ Teleconsulta']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/resultados-dos-exames,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Resultados de Exames | Clinipam GNDI SUL | Hapvida Clinipam,Acesse seus resultados de exames com segurança e rapidez na Clinipam - GNDI SUL. Com uma equipe de profissionais qualificados e equipamentos modernos!,,0,0,15,2,4,3,H1 ausente; H2 ausente,0,0,[],False,False,True,[],[],True,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/hapvidanotredame,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Sobre Nós | Hapvida Clinipam,Saiba mais sobre nós do grupo GNDI Sul. Acesse e confira!,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Hapvida NotreDame'],['Sobre o Grupo Hapvida NotreDame'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/contato/demonstracoes-contabeis,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Demonstrações Financeiras | Hapvida Clinipam,Confira aqui os relatórios das Demonstrações Financeiras do GNDI Sul,,1,0,21,2,5,3,H2 ausente,0,0,[],False,False,True,['Demonstrações Financeiras'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/fale-com-a-clinipam,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,| Hapvida Clinipam,,,0,0,15,2,4,3,H1 ausente; H2 ausente,0,0,[],False,False,True,[],[],True,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/atualize-seu-cadastro-e-evite-contratempos,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Atualize seu cadastro e evite contratempos | Hapvida Clinipam,Mantenha seus dados atualizados e evite contratempos aderindo ao boleto digital ou atualizando seu endereço pelo app.,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Atualize seu cadastro e evite contratempos'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/mudanca-de-endereco-da-matriz-da-operadora-clinipam-parceiros,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Mudança de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica | Hapvida Clinipam,"Prezados Parceiros, ?Informamos que, com o objetivo de aprimorar nossas operações e promover o crescimento contínuo da companhia, a partir de 23 de maio",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Mudança de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/atualizacao-de-endereco-da-matriz-da-operadora-clinipam,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Atualização de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica | Hapvida Clinipam,"Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia, a partir de 23 de maio",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Atualização de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/alteracao-de-indereco-da-matriz-da-operadora-clinipam-corretores,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Alteração de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica | Hapvida Clinipam,"Informamos que, com o objetivo de aprimorar nossas operações e impulsionar o crescimento contínuo da companhia, a partir de 23 de maio",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Alteração de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/mudanca-de-endereco-da-matriz-da-operadora-clinipam-clientes,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Mudança de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica | Hapvida Clinipam,"Informamos que, com o objetivo de aprimorar nossas operações e promover o crescimento contínuo da companhia, a partir de 23 de maio",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Mudança de Endereço da Matriz da Operadora Clinipam - Clínica Paranaense de Assistência Médica'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/orcamento,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Faça Seu Orçamento Já | Clinipam - GNDI SUL | Hapvida Clinipam,Buscando um plano de saúde para você ou sua empresa? Então faça já sua cotação com a Clinipam e tenha o melhor para sua vida e daqueles que ama! Confira!,,0,4,18,2,4,3,H1 ausente,0,0,[],False,False,True,[],"['Individual/Familiar', 'Planos para Super Simples (02 a 29 vidas)', 'Planos para PME (30 a 99 vidas)', 'Tem dúvidas da melhor opção para sua empresa?']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/telemedicina,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Telemedicina: como funciona  | Hapvida Clinipam,"Entenda como funciona a telemedicina, quem pode atuar, suas vantagens, limitações e regulamentação no Brasil. Saiba tudo agora no Blog Hapvida Clinipam!",,2,9,30,2,4,3,H1 duplicado,0,0,[],False,False,True,"['Telemedicina: como funciona', 'O que é telemedicina? Entenda como funciona o atendimento médico à distância']","['Notícias', 'O que é telemedicina?', 'Como funciona o atendimento médico por telemedicina?', 'Quais profissionais podem atuar com telemedicina?', 'Vantagens da telemedicina para os pacientes', 'Limitações e cuidados ao utilizar a telemedicina', 'Telemedicina é regulamentada no Brasil?', 'Planos de saúde e a cobertura da telemedicina', 'A telemedicina chegou para ficar']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/cuidados-preventivos,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Cuidados preventivos no plano de saúde | Hapvida Clinipam,"Entenda como os cuidados preventivos no plano de saúde ajudam a prevenir doenças, garantir diagnóstico precoce e melhorar sua qualidade de vida e bem-estar",,2,8,29,2,4,3,H1 duplicado,0,0,[],False,False,True,"['Cuidados preventivos no plano de saúde', 'Cuidados preventivos: como o plano de saúde pode melhorar sua qualidade de vida']","['Notícias', 'Por que cuidados preventivos são importantes para a saúde?', 'O que são cuidados preventivos no contexto do plano de saúde?', 'Como o plano de saúde contribui para o diagnóstico precoce', 'Qualidade de vida: o que ela tem a ver com a saúde preventiva?', 'Programas e serviços oferecidos pelos planos de saúde', 'Como escolher um plano de saúde que valorize a prevenção', 'Investir em prevenção é investir em qualidade de vida']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/colica-menstrual,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Cólica Menstrual Intensa: Causas e Cuidados | Hapvida Clinipam,"Descubra as causas da cólica menstrual intensa, quando é sinal de alerta, como o ginecologista investiga e os tratamentos cobertos pela Clinipam",,2,8,40,2,4,3,H1 duplicado,0,0,[],False,False,True,"['Cólica Menstrual Intensa: Causas e Cuidados', 'Cólica menstrual intensa é normal? O que o Ginecologista pode investigar']","['Notícias', 'Introdução: Quando a cólica menstrual deixa de ser normal?', 'Principais causas de cólica menstrual intensa', 'Sintomas que devem acender o alerta', 'O que o Ginecologista pode investigar', 'Tratamentos possíveis para cólicas intensas', 'Plano de saúde cobre tratamento para cólica menstrual?', 'Buscar ajuda é o primeiro passo para viver com menos dor']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticias,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Notícias - Tudo sobre Saúde | Clinipam | Hapvida Clinipam,Fique por dentro de todas as novidades relacionadas a área da saúde e da Clinipam. Clique aqui e confira!,,1,0,27,2,4,3,H2 ausente,0,0,[],False,False,True,['Notícias'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/planos-de-saude/individuais-e-familiares,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Faça Seu Orçamento Já | Clinipam - GNDI SUL | Hapvida Clinipam,Buscando um plano de saúde para você ou sua empresa? Então faça já sua cotação com a Clinipam e tenha o melhor para sua vida e daqueles que ama! Confira!,,0,4,18,2,4,3,H1 ausente,0,0,[],False,False,True,[],"['Individual/Familiar', 'Planos para Super Simples (02 a 29 vidas)', 'Planos para PME (30 a 99 vidas)', 'Tem dúvidas da melhor opção para sua empresa?']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/planos-de-saude/coletivos-empresariais,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Faça Seu Orçamento Já | Clinipam - GNDI SUL | Hapvida Clinipam,Buscando um plano de saúde para você ou sua empresa? Então faça já sua cotação com a Clinipam e tenha o melhor para sua vida e daqueles que ama! Confira!,,0,4,18,2,4,3,H1 ausente,0,0,[],False,False,True,[],"['Individual/Familiar', 'Planos para Super Simples (02 a 29 vidas)', 'Planos para PME (30 a 99 vidas)', 'Tem dúvidas da melhor opção para sua empresa?']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/planos-de-saude/coletivos-por-adesao,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Faça Seu Orçamento Já | Clinipam - GNDI SUL | Hapvida Clinipam,Buscando um plano de saúde para você ou sua empresa? Então faça já sua cotação com a Clinipam e tenha o melhor para sua vida e daqueles que ama! Confira!,,0,4,18,2,4,3,H1 ausente,0,0,[],False,False,True,[],"['Individual/Familiar', 'Planos para Super Simples (02 a 29 vidas)', 'Planos para PME (30 a 99 vidas)', 'Tem dúvidas da melhor opção para sua empresa?']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/bem-vindo,1,200.0,text/html; charset=UTF-8,200.0,text/html; charset=UTF-8,Clinipam,,http://atendimento.clinipam.com.br/clinipam/,0,2,3,3,0,0,H1 ausente,0,0,[],False,False,True,[],"['Saúde inteligente para cuidar da nossa gente', 'Veja como é fácil utilizar os serviços do seu plano']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/whatsapp-para-pme-e-super-simples-hapvida-clinipam,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Serviços no Whatsapp para clientes Super Simples e PME | Hapvida Clinipam,Mande mensagem para 0800 710 5020 (WhatsApp),,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Serviços no Whatsapp para clientes Super Simples e PME'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/nao-pague-boleto-falso-ndi-sul,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Atenção: não pague boleto falso | Hapvida Clinipam,Criminosos estão se passando pela NotreDame Intermédica para que você pague boletos falsos.,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Atenção: não pague boleto falso'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/idss-2023,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023) | Hapvida Clinipam,Confira o desempenho da NotreDame Intermédica Sul com resultado geral e separado por dimensões,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Índice de Desempenho da Saúde Suplementar – 2024 (ano base 2023)'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/idss-2023-gndi-sul,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Índice de Desempenho da Saúde Suplementar - 2023 (ano base 2022) | Hapvida Clinipam,O Índice de Desempenho da Saúde Suplementar (IDSS) faz parte do Programa de Qualificação de Operadoras (PQO) que é uma inciativa desenvolvida pela Agência Nacional de Saúde Suplementar (ANS),,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Índice de Desempenho da Saúde Suplementar - 2023 (ano base 2022)'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/idss-2022-gndi-sul,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Índice de Desempenho da Saúde Suplementar - 2022 (ano base 2021) | Hapvida Clinipam,O Índice de Desempenho da Saúde Suplementar (IDSS) faz parte do Programa de Qualificação de Operadoras (PQO) que é uma inciativa desenvolvida pela Agência Nacional de Saúde Suplementar (ANS),,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Índice de Desempenho da Saúde Suplementar - 2022 (ano base 2021)'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/programa-de-qualificacao-de-operadoras-pqo,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Resultado da pesquisa de satisfação de beneficiários de planos de saúde do Programa de Qualificação de Operadoras (PQO) da ANS - Ano Base 2021 | Hapvida Clinipam,"A Pesquisa de Satisfação de Beneficiários de Planos de Saúde é um dos critérios para o PQO, Programa de Qualificação de Operadoras. Saiba mais",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Resultado da pesquisa de satisfação de beneficiários de planos de saúde do Programa de Qualificação de Operadoras (PQO) da ANS - Ano Base 2021'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/regras-para-solicitacao-da-portabilidade-de-carencia,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Solicitação da Portabilidade de Carências | Clinipam GNDI SUL | Hapvida Clinipam,Conheça as regras para solicitação da portabilidade de carências na Clinipam - GNDI SUL e tenha mais liberdade na escolha do seu plano de saúde. Saiba mais!,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Solicitação da Portabilidade de Carências | Clinipam GNDI SUL'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/rn-561,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Resolução Normativa - RN Nº 561/2022 | Hapvida Clinipam,Confira sobre a Resolução Normativa - RN 561/2022 e todos os detalhes sobre cancelamento do seu plano individual ou familiar. Acesse!,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Resolução Normativa - RN Nº 561/2022'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/indice-de-desempenho-saude-suplementar-2017-2018-2019,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,"Índice de Desempenho da Saúde Suplementar (IDSS) - 2017, 2018, 2019 e 2020 | Hapvida Clinipam",O Índice de Desempenho da Saúde Suplementar (IDSS) faz parte do Programa de Qualificação de Operadoras (PQO) que é uma inciativa desenvolvida pela Agência Nacional de Saúde Suplementar (ANS) para avalição anual do desempenho das operadoras de planos,,1,1,15,2,4,3,OK,0,0,[],False,False,True,"['Índice de Desempenho da Saúde Suplementar (IDSS) - 2017, 2018, 2019 e 2020']",['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/noticia/comunicado-de-reajuste-para-contratos-coletivos-com-ate-29-beneficiarios,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Comunicado de reajuste para contratos coletivos com até 29 beneficiários RN 565 | Hapvida Clinipam,Comunicado de reajuste para contratos coletivos com até 29 beneficiários,,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Comunicado de reajuste para contratos coletivos com até 29 beneficiários RN 565'],['Notícias'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/empresas-do-grupo,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Empresas do Grupo | Clinipam | Hapvida Clinipam,Conheça quais são todas as empresas que fazem parte do grupo Clinipam. Acesse e descubra!,,1,0,15,2,4,3,H2 ausente,0,0,[],False,False,True,['Empresas do Grupo'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/politica-de-qualidade,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Politica de Qualidade | Hapvida Clinipam,"Procurando um plano de saúde que ofereça maior segurança e qualidade de atendimento para você, sua família ou sua empresa? A CLINIPAM é a melhor opção!",,1,0,15,2,4,3,H2 ausente,0,0,[],False,False,True,['Politica de Qualidade'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/assessorias/1,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Assessoria de Imprensa | Hapvida Clinipam,Aqui você encontra materiais e releases da assessoria de imprensa CLINIPAM.,,1,0,27,2,4,3,H2 ausente,0,0,[],False,False,True,['Assessoria de Imprensa'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/centro-de-qualidade-de-vida,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Preventiva | Medicina Preventiva | GNDI SUL  | Hapvida Clinipam,"Os programas de Medicina Preventiva do GNDI foram desenvolvidos para atender gestantes, idosos e casos de alta complexidade. Saiba mais!",,6,5,17,6,4,3,H1 duplicado,0,0,[],False,False,True,"['Preventiva', 'Medicina Preventiva?', 'Programas da Preventiva?', 'preventiva oferecem?', 'me inscrever?', 'Grupos da Preventiva?']","['O QUE É A', 'QUEM PODE PARTICIPAR DOS', 'Programas:', 'Programa de gestação segura:', 'Quais são os']",False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/plano-dental,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Cuide da sua Saúde com a Hapvida Clinipam | Hapvida Clinipam,"Oferecemos uma ampla gama de serviços médicos. Contamos com uma rede de clínicas e hospitais em todo o país, receba atendimento de qualidade onde estiver.",,0,6,27,2,4,3,H1 ausente,0,0,[],False,False,True,[],"['Guia Médico', 'Blog', 'Planos de Saúde', 'Exames', 'Bem-vindo', 'Destaques']",True,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/portabilidade,1,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Agendar Exames | Clinipam | Hapvida Clinipam,Tudo o que você precisa saber sobre como fazer a portabilidade do seu plano de saúde. Entre e confira.,,1,0,17,2,4,3,H2 ausente,0,0,[],False,False,True,['Portabilidade'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/planos-de-saude/planos-de-saude,2,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Planos de Saúde | GNDI Sul  | Hapvida Clinipam,"Saiba mais sobre os diversos planos de saúde da GNDI Sul, de individuais a corporativos, você vai encontrar o perfeito para você. Acesse e confira!",,1,1,15,2,4,3,OK,0,0,[],False,False,True,['Planos de Saúde'],['Confira as opções de Plano de Saúde da GNDI Sul:'],False,False,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
https://gndisul.com.br/guia-medico-odonto,2,200.0,text/html; charset=utf-8,200.0,text/html; charset=utf-8,Guia Médico Odonto Clinipam: Saiba Mais | Hapvida Clinipam,Explore o Guia Médico Odonto da Clinipam GNDI Sul para encontrar os melhores profissionais e clínicas dentárias em nossa rede. Garanta um sorriso saudável.,,1,0,15,2,4,3,H2 ausente,0,0,[],False,False,True,['Rede Credenciada Odonto'],[],False,True,REQUESTS,pipeline_lean_v1.0,2025-06-13 21:27:31
